ItemNumber,UPC,GTIN,Category,Brand,Name,Varietal,BlendDetails,Vintage,WineType,BarrelAged,Age,Proof,Style,Country,SubRegion,BottleSize,BottleUOM,Closure,BottleMaterial,BottleHeight,BottleWidth,BottleDepth,BottleWeight,BottlesPerCase,VolumeCaseLiters,CaseWidth,CaseDepth,CaseHeight,CaseWeight,CaseCube,Ti,Hi,CasesPerPallet,CasesProduced,Vinification,Kosher,Mevushal,KosherCertifyingAgency,GlutenFree,Vegan,TastingNote,FoodPairing,WinemakersDistillers,ProductionProcess,SoilType,Topography,AgingProcess,ABVProof,pH,Acidity,ResidualSugarGL,Brix,Awards,Reviews,Rating
42012,087752005972,10087752005979,Imports Under,French Selections,CABERNET SAUV ROYALE FRENCH 187 ML,Cabernet Sauvignon,,2019,Red,No,,,Dry,France,,187,ML,,Glass,0,0,0,0,48,9,12.1,15.8,7.5,37.2,0.91,0,0,56,,,Kosher For Passover,Yes,OU; Rabbi Seckbach,No,No,,,,0,,,,13.00,,,,0,,,
37290,851561007133,1021001354,Imports Under,Carmel Wines,ROSE APPELLATION 750 ML,,,2020,Rose,No,,,Dry,Israel,,750,ML,Diam,Glass,0,0,0,0,12,9,10.1,13.5,12.2,35.5,0.96,11,5,55,,"Crushing, pressing, cold settling, fermentation under controlled temperature, ageing in stainless steel tanks.",Kosher For Passover,No,OU; Chug Chasam Sofer (Bnei Brak),No,No,,,Iftah Perets,0,,,Bottle aged,13.00,3.5,5,DRY,0,,,
35980,087752015384,10087752015381,Imports Under,Domaine Du Castel,ROSE DU CASTEL 750  ML,,Merlot/Malbec/Cabernet,2020,Rose,No,,,Dry,Israel,Judean Hills,750,ML,Cork,Glass,0,0,0,0,12,9,12.5,19,6.5,34.3,0.89,0,0,56,,,Kosher For Passover,No,OK; Badatz Beit Yosef; Haredim,No,No,"The wine is refreshing/light but with an impressive presence/length. The aroma reminds of strawberry sweets, Roses/tropical fruits, with a taste of leeches, lime/grapefruit.",,Eli/Eytan Ben Zaken,0,"Clay, lime stone/terra rosa.","All our vineyards are located in the Judean Hills, within a 4.5 km radium of our winery, at an average height of approximately 750 meters above sea level.",Stainless still tanks,13.50,3.29,5.39,2.4,0,,,
41370,087752019443,10087752019441,Imports Under,French Selections,SAUMUR CHAMPIGNY 750 ML,,,2011,,No,,,,,,750,ML,,,0,0,0,0,12,9,12.4,19.6,7.4,34.6,1.04,7,8,56,,,,No,,No,No,,,,,,,,12.50,,,,,,,
39935,087752015674,10087752014629,Imports Under,Flam,MERLOT RESERVE FLAM 750 ML,Merlot,,2016,Red,No,,,Dry,Israel,Galilee,750,ML,,Glass,0,0,0,0,12,9,12.9,20.4,6.9,42.45,1.05,7,8,56,,,Kosher For Passover,No,OK; Rabbi Babad,No,No,"A rich nose that combines red fruit notes with soft oak spice. The palate is intense and complex with dominant ripe fruit, luscious tannins and elegant spices. The finish is long and leaves a fruity and touch sweet memory.",,,0,,,,15.00,,,,0,,,
14790,087752018880,10087752018887,Wines Under,In,Z(IN) Zinfandel 750ml,Zinfandel,,2018,Red,No,,,Dry,USA,California,750,ML,,Glass,0,0,0,0,12,9,9.19,12.25,11.81,36,0.77,15,4,60,,,Kosher For Passover,Yes,OU; Rabbi Weinberger; Kehila Kashrus,No,No,,,,0,,,,13.50,,,,0,,,
41780,087752022955,10087752022952,Imports Sparklng,Koenig,CREMANT KOENIG 750 ML,,pinot blanc/chardonnay,,Sparkling,No,,,Dry,France,Alsace,750,ML,Diams,Glass,12.2,3.15,3.15,0,6,4.5,10.23,12.99,7.08,19.84,0.4,11,7,112,2000,"Crushing, pressing, flotation, fermentation under controlled temperature. Bottle fermnetation with its yeast and sugar. The crÃ©mant remain on the yeast for a minimum of 12 months before disgorging.",Kosher For Passover,Yes,OU; Rabbinate of Strasbourg,No,No,"Light to medium in body with fine, balanced bubbles, featuring on the palate notes of baked apples, gooseberries and pears with high, bracing acidity and a smooth, moderately long finish.","Aperitif, weddings, bar Mitsva, broiled fish and luscious desserts.",Lamberger and Gisselbrecht,0,Granitic,"Continental climate, cold winter, warm summer, sunny and dry autumn with cool nights.",Bottle aged,12.50,3.05,6.1,9.5,0,,88 points wine enthusiast,
41280,087752028018,10087752028015,Imports Under,French Selections,CHATEAU FONTENIL 750 ML,,,2018,Red,No,,,Dry,France,Bordeaux,750,ML,,Glass,0,0,0,0,12,9,12.8,19.6,7.4,40.7,1.07,7,8,56,,,Kosher For Passover,No,OU; Rabbi Seckbach,No,No,"Made from olds vines Merlot and a dash of Cabernet, it has very pretty vivid and brilliant colour. Fruit and freshness on the nose with some spicy and liquorice notes. The bouquet is ripe, subtle and elegant. Round and fulsome on the palate, full bodied with fruit, aromatic with lovely freshness and balance as well as polished tannins.",,,0,,,,15.50,,,,0,,,
38350,087752018118,10087752018115,Imports Under,Tabor,ADAMA II RAAM THUNDER 750 ML,,,2014,Red,No,,,Dry,Israel,Upper Galilee,750,ML,Natural Cork,Glass,0,0,0,0,12,9,10.9,14.4,12,37.8,1.09,11,5,55,1300,"Ferment on skins 14 days. 100% ML Ferm. In barrels. 18 months oak aged. Blend created after barrel racking.
",Kosher For Passover,No,OK; Badatz Beis Yosef; Rav Westheim; Kahal Chareidim,No,No,"Deep purple, dark and opaque color, black and red fruit aromas and a complex bouquet of anis, leather and basil with soft tones of vanilla. Its body is full, and its finish balanced and prolonged.","Hard cheese, red meat, and smoked meat.",Arie Nesher and Or Nidbach,0,Terra Rossa,"700 m, mineral soil",18 months french oak,14.00,3.64,5.61,3,0,,,
38160,087752023488,10087752023485,Imports Under,Tabor,TABOR T CABERNET SAUVIGNON 750 ML,Cabernet Sauvignon,Cabernet Sauvignon (90%)/ Petit Verdot (5%)/Cabernet Franc (5%),2017,Red,No,,,Dry,Israel,,750,ML,Natural Cork,Glass,0,0,0,0,12,9,9.4,12.4,13.2,34.6,0.89,15,5,75,1000,"The wine is produced from Cabernet Sauvignon, Petit Verdot,/Cabernet Franc grapes.  Each varietal was aged separately for 12 months in French oak barrels after which the blend is made.",Kosher For Passover,Yes,OK; Badatz Beis Yosef; Rav Westheim; Kahal Chareidim,No,No,,"Steak, hard cheese, red meat,/smoked meat.",Arie Nesher/Or Nidbach,0,,,12 month French Oak,13.50,3.65,5.5,2.2999999999999998,0,,,
38380,087752022207,10087752022204,Imports Under,Tabor,MALKIYA CABERNET SAUV TABOR 750 ML,Cabernet Sauvignon,,2016,Red,No,,,Dry,Israel,,750,ML,Natural Cork,Glass,2.9,2.9,12,3,6,4.5,7.4,10.9,13.2,20,0.62,20,5,100,900,The grapes were hand-picked/received at dawn in the winery/gently de-stemmed. The must went through a 14-day controlled fermentation on the skins after which the un-pressed free-run juice went through a malolactic fermentation/aged for 18 months in new French oak barrels.,Kosher For Passover,No,OK; Badatz Beis Yosef; Rav Westheim; Kahal Chareidim,No,No,"This well balanced full bodied wine is a deep dark ruby red with cherry hues. It exhibits aromas/flavors of black forest fruits/cassis with hints of caramel, clove/Mediterranean herbs. Robust/velvety tannins contribute to the structure/lead to a juicy enduring finish.","Steak, hard cheese, red meat,/smoked meat.",Arie Nesher/Or Nidbach,0,Eocene limestone,"726m, bar kochva soil",18 months french oak,14.50,3.64,5.7,,0,,,
35968,087752009833,10087752009830,Imports Under,Domaine Du Castel,DOMAINE DU CASTEL GRAND VIN 750 ML,,Cabernet Sauvignon/Merlot and Petit Verdot,2019,Red,No,,,Dry,Israel,Judean Hills,750,ML,Natural Cork,Glass,0,0,0,0,12,9,12,19.2,6.7,37.15,0.89,7,8,56,,,Kosher For Passover,No,OK; Badatz Beit Yosef; Haredim,No,No,"Full-bodied, bold, concentrated, and with layer after layer of aromas and flavors that linger on. Look for currants, cherries, plums, and spices on the palate, with hints of cedar.",,Eli and Eytan Ben Zaken,0,"Clay, lime stone and terra rosa.","All our vineyards are located in the Judean Hills, within a 4.5 km radium of our winery, at an average height of approximately 750 meters above sea level.",Barrels,13.50,3.75,5.78,3.5,0,,,
14614,087752022924,10087752022921,Wines Under,Herzog,CABERNET SAUV TRESTLE GLEN VINEYARD 375 ML,Cabernet Sauvignon,,2013,Red,No,,,Dry,USA,"Trestle Glen Vineyard, California",375,ML,Natural Cork,Glass,0,0,0,0,24,9,9.9,14.9,9.8,38.45,0.84,10,5,50,,,Kosher For Passover,Yes,OU; Rabbi Weinberger; Rabbi Teichman,No,No,,,,0,,,,14.50,,,,0,,,
36820,087752019023,10087752019020,Imports Under,Matar,CHARDONNAY MATAR 750 ML,Chardonnay,,2020,White,No,,,Dry,Israel,Galilee,750,ML,Natural Cork,Glass,0,0,0,0,12,9,11.6,19.9,8.7,39.3,1.16,7,8,56,500,"Crush, press, rack, fermentation under controlled temperature, in stainless steel tanks.",Kosher For Passover,No,OK,No,No,A wonderful Chardonnay exhibiting nuances of jasmine and honey.,,Tal Pelter,0,Volcanic soil,"Meaditrian climate, high altitud, cold nights, cold winter, dry summer with cool nights.",8 months in 2500L french oak barrels,13.40,3.3,,,0,,,
14162,087752003374,10087752003371,Wines Under,Herzog,LATE HARV RIESLING HERZOG 375 ML,Riesling,,2016,White,No,,,Sweet,USA,California,375,ML,Natural Cork,Glass,12,2.4,2.4,1.8,24,9,10.1,14.3,11.7,45.65,0.98,10,4,40,,,Kosher For Passover,Yes,OU; Rabbi Weinberger; Rabbi Teichman,No,No,,,,0,,,,9.00,,,,0,,,
40636,087752023877,10087752023874,Imports Under,French Selections,CHATEAU MONTVIEL POMEROL 18 750 ML,,,2018,Red,No,,,Dry,France,Pomerol,750,ML,,Glass,11.81,2.95,2.95,0,12,9,12.99,21.65,7.48,41.88,1.1,7,8,49,,,Kosher For Passover,No,OU; Rabbi Seckbach,No,No,"Deep garnet towards royal purple at the rim. On the nose, aromas of warm, ripe raspberries, black cherries, dried violets, fresh mint, toasted oak and freshly rolled cigars. Medium-plus in body, with a rich, layered, and velvety texture. On the palate, notes of crushed raspberries, black plums, followed by graphite and tobacco leaves, medium acidity, with mouth-drapping, teeth-staining tannins (but not firm, harsh or agressive in any way) as well as notes of chocolate-covered cherries on a long, elegant and plush finish.",,,0,,,,14.50,,,,0,,,
14695,087752024225,10087752024222,Wines Under,Herzog,HERZOG ALBARINO 750 ML,Albariño,,2018,White,No,,,Dry,USA,California,750,ML,Natural Cork,Glass,0,0,0,0,12,9,10.1,14.1,11.8,38.55,0.97,14,4,52,,,Kosher For Passover,Yes,OU; Rabbi Weinberger; Rabbi Teichman,No,No,"Opens with notes of dark cherries, blueberries, and a mouthful of spice and vanilla, complimented by lengthy, developed tannins, finishing with a hint of dark chocolate.",,,0,,,,13.00,,,,0,,,
35235,087752023075,10087752023072,Imports Under,Psagot,DE'VINE PSAGOT 750 ML,,"Cabernet Sauvignon,Merlot/Petit Verdot",2019,Red,No,,,Semi Sweet,Israel,,750,ML,Natural Cork,Glass,0,0,0,0,12,9,9.5,11.9,12,33.05,0.79,14,5,70,908,"We took Edom 2017 after aging 12 months in oak barrels/added to it a small ammount of juice from ripe Cabarnet Sauvingnon,  to add a gentle natural sweetness to the complex Edom. The wine was then filtered/bottled.",Kosher For Passover,No,OU; Badatz Edah HaChareidis,No,No,"Vibrant purple color, a soft texture,/a perceived sweetness on one's palate, with fresh berry, cherry,/floral aromas.","Cherry Pie, Pungent hard cheeses.",Yaacov Oryah,0,Limestone Soil,"Vineards with significant distance from the Mediterranean Sea resulting in big differences between day/night temperatures (continental climate). The high elevation vineards are fully exposed to the evening mediterranean breeze, resulting in fast cooling vines, slowing metabolism/resulting of self preservence of natural acidity.","Edom aged for 12 months in oak barrels. Blended wine with juice, vat aged for 2 months",15.00,3.75,4.5999999999999996,47,0,,,
16310,087752015148,10087752015145,Wines Under,Weinstock,CABERNET SAUV CELLAR SELECT 750 ML,Cabernet Sauvignon,,2019,Red,No,,,Dry,USA,"North Coast, California",750,ML,Natural Cork,Glass,11.5,2.75,2.75,0,12,9,9.7,13,12.8,37.8,0.93,0,0,70,,,Kosher For Passover,Yes,OU; Rabbi Weinberger; Rabbi Teichman,No,No,"Brooding with notes of black forest fruit, butterscotch and vanilla, full-bodied and well-structured.",,,0,,,,13.50,,,,0,,,
38240,087752016046,10087752016043,Imports Under,Tabor,ADAMA SAUVIGNON BLANC 750 ML,Sauvignon Blanc,,2020,White,No,,,Dry,Israel,Galilee,750,ML,Screw Cap,Glass,0,0,0,0,12,9,9.1,11.9,13.1,34.1,0.82,15,5,85,900,Hand picked at early morning. Crushed and pressed. Cold fermented in stainless steel.,Kosher For Passover,No,OK; Badatz Beis Yosef; Rav Westheim; Kahal Chareidim,No,No,"Very pale straw color, notes of freshly cut grass and lemon. Light in body with refreshing acidity and notes of green apples, lemon and grapefruit with hints of grass.a","Fish, carbs, green vegies.",Arie Nesher and Or Nidbach,0,Limestone,500m,Stainless Steel,10.50,3.1,5.7,2.7,0,,,
32035,087752006146,10087752006143,Imports Under,Barkan,MERLOT RSV BARKAN 750 ML,Merlot,,2019,Red,No,,,Dry,Israel,,750,ML,Natural Cork,Glass,0,0,0,0,12,9,9,12.4,12.8,36.2,0.83,16,5,80,,,Kosher For Passover,Yes,OK; Chug Chasam Sofer(Petach Tikvah); Rabbi Berger,No,No,Full flavored with a rich body and aromas and flavors of oak berry and cherry.,,,0,,,,13.00,,,,0,,,
30206,087752023310,10087752023317,Imports Under,Teperberg,WHITE DRY VISION TEPERBERG 750ML,,Sauvignon Blanc/French Colombard,2020,White,No,,,Dry,Israel,,750,ML,Diam,Glass,0,0,0,0,12,9,9.2,12.5,12.9,36.45,0.86,17,5,85,7800,"Pressed, cold settled, racked, yeast pitched, fermentation at 14â„ƒ under controlled temperatures, blended before bottling.",Kosher For Passover,Yes,OU; Badatz Eidah Chareidit; Machfud,No,No,"Light straw with on the nose lemon rind, grapefruit/melon. Light to medium-bodied with on the palate zesty grapefruit/lemon, tangerines, stoney minerals/melon with bright acidity/more citrus fruit on the short finish.",Fish or hors d'oeurvres.,"Shiki Rauchberger, Olivier Fratty, Dani Friedenberg",0,Grumusol,"Plateau, Mediterranean climate ",3 months with French/American oak ,11.50,3.23,6.4,dry,0,,,
40345,087752024119,100877520241161,Imports Under,French Selections,POUILLY FUME 750 ML,,,2019,,No,,,,,,750,ML,,,0,0,0,0,12,9,11.8,20.2,7.5,33.35,1.03,7,8,80,,,,No,,No,No,,,,,,,,13.00,,,,,,,
14309,087752024065,10087752024062,Wines Under,Herzog,VARIATIONS CABERNET FIVE 375 ML,Cabernet Sauvignon,,2016,Red,No,,,Dry,USA,California,375,ML,Natural Cork,Glass,0,0,0,0,12,4.5,7.4,10.2,9.6,19.15,0.42,20,5,100,,,Kosher For Passover,Yes,OU; Rabbi Weinberger; Rabbi Teichman,No,No,,,,0,,,,13.50,,,,0,,,
14561,087752020173,10087752020170,Wines Under,Herzog,CABERNET SAUVIGNON INK RANCH HERZOG 750 ML,,,2013,,No,,,,,,750,ML,Natural Cork,,0,0,0,0,12,9,9.75,13,13.25,39,0.97,0,0,56,,,,No,,No,No,,,,,,,,15.00,,,,,,,
14170,087752015308,10087752015305,Wines Under,Herzog,LATE HARV ORANGE MUSCAT HERZOG 750 ML,Orange Muscat,,2020,White,No,,,Sweet,USA,California,750,ML,Natural Cork,Glass,0,0,0,0,12,9,9.4,12.6,13.3,36.3,0.91,15,4,60,,,Kosher For Passover,Yes,OU; Rabbi Weinberger; Rabbi Teichman,No,No,"Rich essence of grape, apricot and orange peel. A smooth and full bodied texture ushers in notes of fresh pineapple and passion fruit, softly finished by hints of toast.",,,0,,,,9.50,,,,0,,,
14304,087752017906,10087752017903,Wines Under,Herzog,VARIATIONS CABERNET FOUR 750 ML,Cabernet Sauvignon,,2018,Red,No,,,Dry,USA,California,750,ML,Natural Cork,Glass,0,0,0,0,12,9,9.5,12.6,12.8,37.85,0.89,15,4,60,,,Kosher For Passover,Yes,OU; Rabbi Weinberger; Rabbi Teichman,No,No,"Dark garnet with notes of bramble, plum, coffee, and anis with pleasant oak flavors on a long, complex finish.",,,0,,,,13.50,,,,0,,,
19240,090282555619,10090282555616,Wines Under,Hagafen,SAUVIGNON BLANC HAGAFEN 750 ML,Sauvignon Blanc,,2019,White,No,,,Sweet,USA,"Napa Valley, California",750,ML,Natural Cork,Glass,0,0,0,0,12,9,10,13.6,12.3,38.25,0.97,14,4,56,,,Kosher For Passover,Yes,OU,No,No,"Lemon and citrus aromas, with a memorable, smooth flavor.",,,0,,,,13.00,,,,0,,,
19210,090282555541,10090282555548,Wines Under,Hagafen,CABERNET SAUV HAGAFEN 750 ML,Cabernet Sauvignon,,2018,Red,No,,,Dry,USA,California,750,ML,Natural Cork,Glass,0,0,0,0,12,9,9.4,13.2,12.3,36,0.88,14,4,56,,,Kosher For Passover,Yes,OU,No,No,"Blackberry, black currant and oak flavors",,,0,,,,12.50,,,,0,,,
40561,087752018842,3457210115401,Imports Under,French Selections,CHATEAU GREYSAC 1.5LIT,,,2017,Red,No,,,Dry,France,,1.50,L,,Glass,0,0,0,0,1,1.5,13.5,14.9,9.3,38.25,1.08,0,0,180,,,Kosher For Passover,Yes,OU; Rabbi Seckbach,No,No,,,,0,,,,14.00,,,,0,,,
23763,12345,,Imports Under,Capcanes,PERAJ HAABIB CAPCANES 3 LIT,,"35% Carinyena, 35% Grenache noir, 30% Cabernet Sauvignon",2019,Red,No,,,Dry,Spain,,3,L,Natural Cork,Glass,17.95,4.68,4.68,13.67,1,3,4.68,4.68,17.95,13.67,0.33,0,0,90,,,Kosher For Passover,No,OU; Rabbi Katz of Charedim Israel,No,No,,,,0,,,,15.00,,,,0,,,
23761,087752013007,10087752013004,Imports Under,Capcanes,PERAJ HAABIB CAPCANES 1.5L,,"35% Carinyena, 35% Grenache noir, 30% Cabernet Sauvignon",2018,Red,No,,,Dry,Spain,,1.50,L,Natural Cork,Glass,15.75,3.54,3.54,0,1,1.5,4.68,4.48,16.53,8.04,0.19,0,0,170,,,Kosher For Passover,No,OU; Rabbi Katz of Charedim Israel,No,No,,,,0,,,,15.00,,,,0,,,
40581,087752018866,10087752022488,Imports Under,French Selections,CHATEAU GRAND PUY DUCASSE 1.5LIT,,,2015,Red,No,,,Dry,France,,1.50,L,,Glass,0,0,0,0,1,1.5,4.7,15.2,5.1,7.75,0.21,0,0,56,,,Kosher For Passover,No,OU; Rabbi Seckbach,No,No,,,,0,,,,13.00,,,,0,,,
14476,087752020708,10087752020705,Wines Under,Herzog,HERZOG VARIATIONS FRENCH OAK 750 ML,Cabernet Sauvignon,,2019,Red,No,,,Dry,USA,"North Coast, California",750,ML,Natural Cork,Glass,12.31,2.89,2.89,1.3,12,9,9.3,12.6,12.7,37.9,0.86,15,4,60,,,Kosher For Passover,Yes,OU; Rabbi Weinberger; Rabbi Teichman,No,No,"Smooth and concentrated yet drinking beautifully with notes of cassis, tobacco and coffee with great balance between the acidity and tannins.",,,0,,,,14.50,,,,0,,,
19267,090282555527,090282555527,Wines Under,Hagafen,DRY RIESLING NAPA HAGAFEN 750 ML,Riesling,,2020,White,No,,,Dry,USA,California,750,ML,Natural Cork,Glass,0,0,0,0,12,9,9.3,12.7,13.1,34.15,0.9,14,4,56,,,Kosher For Passover,Yes,OU,No,No,"Very aromatic nose of tart apples, lime, iris, heather and grapefruit with a crisp finish.",,,0,,,,13.00,,,,0,,,
40290,087752019863,3259860052842,Imports Under,French Selections,CHATEAU LES RIGANES RED 750 ML,Merlot,,2020,Red,No,,,Dry,France,Bordeaux,750,ML,,Glass,0,0,0,0,12,9,9.5,12.6,12.6,34.5,0.87,14,5,70,,,Kosher For Passover,Yes,OU; Rabbi Seckbach,No,No,"Dark cherry red in color. On the nose raspberries, red cherrries, hints of bell pepper and tobacco. Medium-bodied, the palate displays a smooth texture with an array of red forest berries, graphite and tobacco leaves with hints of anise and spices.",,,0,,,,13.00,,,,0,,,
40470,087752012376,10087752012373,Imports Under,French Selections,CHATEAU ROLLAN DE BY 750 ML,,,2016,Red,No,,,Dry,France,Bordeaux,750,ML,,Glass,0,0,0,0,12,9,12.6,18.4,6.5,34.35,0.87,7,8,56,,,Kosher For Passover,Yes,OU; Rabbinate of Paris,No,No,"Rich, ripe tannins, with inviting aromas and flavors of blackberry, tobacco, and jam.",,,0,,,,14.00,,,,0,,,
42510,087752007020,10087752007027,Imports Sparklng,Herzog,BLANC DE BLANCS HERZOG 750 ML,,,,Sparkling,No,,,Dry,France,,750,ML,,Glass,0,0,0,0,12,9,10.7,13.6,13.2,36.85,1.11,0,0,55,,,Kosher For Passover,Yes,OU; Rabbi Seckbach,No,No,"Medium bubbles with good mousse as well as aromas of fresh bread, lemon curd and apples.",,,0,,,,11.00,,,,0,,,
42518,087752013038,10087752013035,Imports Sparklng,Herzog,ROSE BRUT HERZOG 750 ML,,,,Sparkling,No,,,Dry,France,,750,ML,,Glass,0,0,0,0,12,9,10.9,13.8,12.8,41.15,1.11,0,0,56,,,Kosher For Passover,Yes,OU; Rabbi Weinberger; Rabbi Teichman,No,No,"Good fizziness with notes of yeast, caramel, pink grapefruit and blood orange.",,,0,,,,11.50,,,,0,,,
36810,087752019016,10087752019013,Imports Under,Matar,CB MATAR 750 ML,,Cabernet Sauvignon-Shiraz-Cabernet Franc-Petit Verdot,2016,Red,No,,,Dry,Israel,Galilee,750,ML,Natural Cork,Glass,12.9,2.8,2.8,3.25,12,9,12.9,19.5,7.6,42.1,1.11,0,0,49,1083,"Crush, fermentation under controlled temperature  in stainless steel tanks, press, rack, aging in barrels.",Kosher For Passover,No,OK,No,No,"The cumulonimbus cloud is known for both its towering power and graceful appearance. This blend of Cabernet Sauvignon, Shiraz, Petit Verdot and Cabernet Franc from the Upper Galilee mirrors those characteristics. Rich and full flavored, with elegance and a complex middlemouth feel, and a long finish. The wine was aged for 22 months in oak barrels and offers hints of coffee, dark plum and violet flavors and aromas.",,Tal Pelter,0,Volcanic and tera rosa soil,"Meaditrian climate, high altitud, cold nights, cold winter, dry summer with cool nights.",30 months french oak,14.80,3.5,,,0,,,
38054,087752015971,10087752015978,Imports Under,Tabor,TABOR LIMITED EDITION MEVUSHAL 750 ML,Cabernet Sauvignon,,2017,Red,No,,,Dry,Israel,Upper Galilee,750,ML,Natural Cork,Glass,0,0,0,0,6,4.5,7.2,11.1,13.4,20.05,0.62,20,5,100,,Hand picked at night. Carfully sorted. Fermented 14 days on skins. ML in barrels. 18 months aging.,Kosher For Passover,No,OK; Badatz Beis Yosef; Rav Westheim; Kahal Chareidim,No,No,"Dark ruby red with cherry hues. It exhibits aromas and flavors of black forest fruits and cassis with hints of caramel, clove and Mediterranean herbs.","Hard cheese, red meat, and smoked meat.",Arie Nesher and Or Nidbach,0,Limestone,"800 m, limestone","18 months in oak:  year in New French oak, 6 additional months in old oak",14.25,3.57,5.63,2.7,0,,,
